amount,hour,category,distance_from_home,txns_last_hour,is_foreign,is_fraud
131.77,19,hardware,62.52,2,1,0
239.51,18,electronics,9.32,0,0,0
10.94,18,services,10.02,2,0,0
14.35,14,hardware,14.1,0,0,0
7.32,9,retail,17.94,1,0,0
7.9,14,pharmacy,28.94,0,0,0
11.7,16,pharmacy,19.67,0,0,0
1.77,16,hardware,42.09,1,0,0
13.7,13,home,32.96,0,0,0
7.68,10,pharmacy,37.42,1,0,0
14.94,11,home,14.07,2,1,0
3.64,23,food,24.65,1,0,0
139.57,10,pharmacy,43.21,3,0,0
16.01,12,luxury,9.22,1,0,0
88.77,9,services,24.91,1,1,0
22.8,14,grocery,4.06,1,0,0
21.89,10,auto,18.69,0,0,0
13.78,17,subscription,67.63,0,0,0
32.17,15,auto,83.45,0,0,1
131.44,11,pharmacy,46.49,0,0,0
67.19,8,electronics,13.37,0,0,0
1.53,13,auto,29.23,0,0,0
42.5,13,subscription,7.02,0,0,0
1.0,12,auto,7.85,1,0,0
25.02,22,home,35.68,0,0,0
23.65,12,food,3.65,0,0,0
23.05,20,electronics,20.42,0,0,0
11.47,12,hardware,6.43,0,0,0
5.07,14,subscription,21.83,0,0,0
16.4,18,pharmacy,33.3,3,0,0
64.4,20,retail,21.3,0,0,0
3.55,13,fuel,24.86,0,0,0
31.59,12,retail,31.29,0,1,0
3.5,19,food,35.98,0,0,0
32.78,10,subscription,57.46,1,0,0
8.22,18,pharmacy,62.07,2,0,0
5.43,14,retail,38.81,0,0,0
13.68,18,hardware,23.77,0,0,0
216.66,18,luxury,21.88,1,0,0
3.25,8,subscription,8.89,1,0,0
42.66,12,fuel,10.68,3,0,0
2.95,13,services,17.81,2,0,0
8.86,16,retail,24.38,0,0,0
20.18,18,grocery,20.22,1,0,0
26.82,16,services,3.08,0,0,0
32.76,18,retail,13.46,2,0,0
4.56,17,subscription,22.59,2,0,0
28.87,9,auto,21.94,0,0,0
19.83,17,hardware,8.98,0,0,0
20.59,8,services,35.5,0,0,0
5.92,13,hardware,24.81,0,0,0
3.23,23,pharmacy,30.29,1,0,0
55.43,11,luxury,24.88,1,0,0
46.16,15,subscription,32.96,1,0,0
7.69,12,retail,32.1,1,0,0
16.65,20,auto,12.16,1,0,0
13.23,20,retail,11.08,3,0,0
12.28,14,food,14.3,0,0,0
10.87,11,retail,41.74,1,0,0
2.06,20,pharmacy,33.57,2,0,0
26.5,17,luxury,56.07,0,0,0
17.38,11,travel,4.78,2,0,0
9.85,19,hardware,63.5,0,0,0
290.9,15,travel,40.49,0,0,0
1.28,16,home,76.44,0,0,0
16.32,12,auto,27.23,1,0,0
1.67,4,home,49.2,0,0,0
6.2,11,subscription,31.47,2,0,0
7.98,12,luxury,59.26,0,0,0
7.02,14,subscription,9.72,0,0,0
16.55,23,hardware,44.66,1,0,0
40.36,7,electronics,3.24,3,0,0
9.51,15,food,30.43,0,0,0
13.54,7,hardware,51.28,0,0,0
9.1,10,pharmacy,40.25,0,0,0
2.08,17,auto,27.61,1,0,0
11.68,14,pharmacy,40.69,0,0,0
21.77,18,food,47.27,0,1,0
9.76,8,auto,26.3,0,0,0
6.85,15,auto,6.73,1,0,0
20.64,11,grocery,18.0,0,0,0
8.74,19,services,10.6,0,0,0
3.87,13,retail,52.25,1,0,0
8.05,15,home,12.2,2,0,0
53.12,22,retail,7.01,0,0,0
41.33,19,travel,30.38,1,0,0
39.09,23,subscription,48.92,0,0,0
11.21,8,hardware,8.41,1,0,0
14.18,23,home,27.1,0,0,0
5.33,23,fuel,23.64,2,0,0
10.17,12,home,20.72,0,0,0
503.1,21,food,4.93,1,0,0
55.97,19,electronics,9.97,1,1,0
37.25,23,food,14.3,1,0,0
14.8,17,subscription,30.17,0,0,0
8.51,23,fuel,56.96,3,1,0
14.34,12,pharmacy,35.97,1,0,0
5.15,16,food,25.79,1,0,0
48.97,21,travel,2.06,1,0,0
47.67,4,subscription,40.56,2,0,0
2.15,18,subscription,16.64,1,0,0
65.27,14,pharmacy,17.33,0,0,0
24.61,8,travel,16.6,0,0,0
14.52,23,pharmacy,60.57,1,0,0
31.83,18,home,29.87,2,0,0
11.56,17,services,23.82,1,0,0
5.75,16,grocery,35.14,0,0,0
60.83,16,subscription,5.57,0,0,0
5.32,12,subscription,0.54,0,1,0
9.21,12,home,6.88,1,1,0
32.8,11,electronics,26.33,2,0,1
11.53,11,hardware,50.71,0,0,0
7.37,22,travel,30.09,1,0,0
129.8,15,luxury,29.15,0,0,0
25.29,20,grocery,67.97,1,1,0
17.23,13,hardware,57.26,0,0,0
7.58,16,retail,18.38,0,0,0
16.68,7,auto,14.37,0,0,0
43.04,9,luxury,39.31,0,0,0
7.78,21,auto,9.34,1,0,0
1.4,17,auto,19.47,1,0,0
71.23,15,grocery,13.78,1,0,0
10.46,15,food,43.9,1,0,0
170.53,23,travel,33.09,0,0,0
24.85,7,pharmacy,6.2,1,0,0
3.62,9,fuel,9.08,0,0,0
11.92,11,home,38.89,0,0,0
25.97,12,luxury,13.86,3,0,0
59.2,12,luxury,22.69,0,0,0
67.31,11,travel,18.6,1,0,0
67.81,20,luxury,51.29,0,0,0
67.66,12,luxury,22.8,0,0,0
52.04,6,subscription,55.06,1,0,0
85.1,11,electronics,22.45,0,0,0
1.5,21,fuel,28.36,1,0,0
13.91,9,services,12.71,1,0,0
101.86,9,subscription,3.5,0,0,0
3.83,23,home,22.26,1,0,0
4.48,14,fuel,28.07,1,0,0
5.26,16,fuel,9.28,2,0,0
18.89,17,subscription,23.71,0,0,0
9.51,17,hardware,26.73,1,0,0
15.37,21,grocery,17.67,0,0,0
21.02,16,retail,44.19,2,0,0
7.53,15,fuel,32.67,1,0,0
29.09,23,hardware,19.19,0,0,0
9.69,13,luxury,41.28,1,0,0
75.16,14,luxury,10.45,0,0,0
12.35,23,home,14.03,1,0,0
16.05,14,hardware,30.35,1,0,0
44.96,16,food,31.01,0,0,0
35.7,23,services,65.01,2,0,0
51.19,14,services,33.18,0,0,0
20.3,21,pharmacy,17.63,2,0,0
16.99,10,grocery,25.95,0,0,0
31.33,18,home,15.94,1,0,0
9.78,9,auto,33.5,1,0,0
108.32,10,auto,47.29,1,0,0
16.91,23,subscription,13.58,1,1,0
27.18,6,food,20.99,0,0,0
70.46,13,electronics,6.81,1,0,0
349.18,10,luxury,47.59,0,1,0
30.64,17,food,22.61,1,0,0
2.55,21,subscription,33.19,0,0,0
4.22,10,fuel,9.85,0,0,0
18.75,15,grocery,16.08,0,0,0
54.1,19,services,28.93,1,1,0
8.82,20,pharmacy,9.02,0,0,0
20.62,18,home,8.12,1,0,0
40.74,11,subscription,17.02,0,0,0
47.23,23,travel,11.91,0,0,0
11.18,18,fuel,35.43,0,0,0
52.66,12,hardware,87.84,0,0,0
6.93,7,pharmacy,23.07,0,0,0
16.82,6,retail,26.06,0,0,0
39.09,17,luxury,51.94,1,0,0
3.18,16,retail,89.02,1,0,0
4.01,10,services,16.79,0,0,0
56.09,4,retail,15.77,0,0,0
97.8,17,luxury,24.08,0,0,0
3.8,13,food,66.65,0,0,0
9.69,15,grocery,33.97,0,0,0
32.99,13,travel,16.43,0,0,0
226.35,19,travel,17.13,0,0,0
27.41,16,food,22.27,2,0,0
99.69,10,luxury,29.87,0,1,0
2.64,12,subscription,42.0,0,0,0
4.82,23,retail,54.85,1,0,0
21.05,16,auto,29.29,0,0,0
23.24,9,hardware,11.57,0,0,0
1.54,12,auto,13.73,0,0,0
32.57,8,pharmacy,13.43,0,0,0
18.63,16,retail,33.56,0,0,0
22.49,23,food,0.3,0,0,0
11.12,16,pharmacy,40.35,0,0,0
2.66,10,subscription,50.63,1,0,0
14.35,18,retail,17.77,0,0,0
41.52,10,subscription,27.32,0,0,0
15.11,10,grocery,12.33,0,0,0
27.77,7,home,43.94,0,0,0
70.49,12,food,19.43,1,0,0
115.84,9,luxury,39.81,0,0,0
40.39,19,electronics,25.46,1,0,0
1.58,12,food,19.53,0,0,0
16.29,17,services,16.15,2,0,0
150.21,13,services,60.32,0,0,0
19.44,19,subscription,44.26,0,0,0
12.97,14,food,64.65,0,0,0
46.84,18,hardware,52.59,1,0,0
45.42,15,fuel,15.2,0,0,0
68.97,6,travel,34.63,0,0,0
15.7,12,subscription,7.72,1,0,0
157.83,19,travel,17.43,0,0,0
14.49,22,auto,4.83,2,0,0
18.59,14,retail,9.63,0,1,0
39.9,11,luxury,22.13,1,0,0
102.49,11,luxury,18.69,1,0,1
9.71,12,retail,27.55,1,0,0
93.14,17,travel,8.28,0,0,0
126.05,3,luxury,39.79,1,0,0
10.85,12,fuel,36.42,0,0,0
260.57,20,travel,13.38,4,0,0
41.49,21,luxury,15.05,0,0,0
10.82,12,luxury,44.68,1,0,0
19.38,21,auto,53.17,2,0,0
12.41,18,travel,60.42,0,0,0
2.69,14,subscription,79.38,0,0,0
16.73,23,fuel,15.7,1,0,0
289.95,14,electronics,15.52,0,0,0
2.42,14,auto,26.2,0,0,0
33.31,12,services,10.15,0,0,0
35.07,14,grocery,20.97,0,0,0
123.39,18,electronics,45.97,2,0,0
165.93,14,luxury,16.05,2,0,1
58.83,12,electronics,48.65,1,0,0
33.55,15,luxury,42.93,2,1,1
21.35,17,auto,2.27,1,0,0
30.88,15,food,35.59,0,0,0
7.08,16,subscription,20.77,1,0,0
2.28,21,hardware,45.89,0,0,0
15.57,15,electronics,63.66,1,0,0
5.12,19,food,30.02,0,0,0
13.36,14,subscription,31.96,2,0,0
25.61,12,hardware,8.91,4,0,0
214.71,12,fuel,22.94,0,0,0
44.39,15,subscription,22.66,0,0,0
12.01,11,services,24.53,1,0,0
28.24,16,electronics,27.8,0,0,0
19.59,19,food,68.35,1,0,0
9.45,14,food,37.99,1,0,0
24.66,11,travel,34.14,0,0,0
6.5,16,fuel,3.37,0,0,0
63.4,5,travel,42.66,0,0,0
16.23,16,travel,35.92,0,0,0
9.88,13,pharmacy,51.0,0,0,0
70.2,14,food,74.83,0,0,0
5.09,10,auto,14.39,0,0,0
6.41,22,fuel,13.07,1,0,0
45.03,17,subscription,21.56,0,0,0
39.2,19,subscription,9.65,0,0,0
9.2,16,auto,10.37,0,0,0
28.25,9,services,34.14,2,0,0
19.98,17,home,11.13,1,0,0
41.07,17,fuel,44.13,0,0,0
10.25,15,pharmacy,45.86,0,0,0
10.87,17,pharmacy,36.09,0,0,0
79.09,9,electronics,51.25,0,0,0
1.3,18,home,28.75,0,0,0
8.68,19,retail,9.01,1,0,0
8.67,20,fuel,30.47,0,0,0
29.58,16,food,19.25,1,0,0
16.09,17,pharmacy,17.35,0,0,0
6.56,11,luxury,31.32,0,0,0
16.8,15,retail,58.34,1,0,0
11.99,16,retail,16.04,3,0,0
4.45,16,food,21.5,0,0,0
8.16,23,auto,17.75,0,0,0
25.8,7,pharmacy,8.11,1,0,0
8.82,15,hardware,13.56,0,0,0
21.5,19,fuel,30.4,0,1,0
384.78,23,travel,8.07,0,0,0
95.2,19,luxury,16.86,1,0,0
7.69,10,auto,24.92,1,0,0
19.88,12,grocery,9.31,1,0,0
23.8,12,subscription,5.89,1,0,0
14.24,18,electronics,21.42,1,0,0
48.53,11,home,26.2,0,0,0
10.86,21,travel,17.25,1,0,0
3.42,15,hardware,17.42,0,0,0
17.54,5,grocery,8.26,1,0,0
4.31,9,travel,36.56,0,0,0
25.5,12,hardware,35.27,0,0,0
1.64,23,home,27.13,1,0,0
21.47,17,hardware,40.98,0,0,0
6.87,13,retail,27.54,2,0,0
17.54,21,travel,26.99,0,0,0
29.84,12,luxury,57.75,0,0,0
22.99,14,pharmacy,58.13,1,0,0
19.76,13,home,9.16,0,0,0
81.21,18,grocery,8.85,1,0,0
11.17,3,fuel,36.2,0,0,0
20.76,14,subscription,30.54,1,0,0
53.27,10,pharmacy,59.22,0,0,0
86.06,23,luxury,48.6,1,0,1
23.3,13,electronics,25.86,1,0,0
9.97,9,services,11.23,3,0,0
19.06,18,hardware,22.0,1,0,0
15.24,15,retail,20.05,1,0,0
11.67,18,luxury,23.55,0,0,0
14.06,10,home,15.97,2,0,0
16.76,14,services,23.24,0,0,0
139.21,17,travel,15.59,0,0,0
91.67,17,travel,3.89,0,0,0
17.4,14,subscription,24.09,1,1,0
9.31,23,retail,67.81,1,0,0
9.79,14,grocery,27.27,0,0,0
26.61,16,pharmacy,22.12,0,0,0
8.97,9,grocery,27.59,0,0,0
2.6,7,hardware,48.19,0,0,0
6.92,14,subscription,43.79,0,0,0
37.3,23,subscription,7.99,1,0,0
5.12,10,fuel,45.16,0,0,0
15.41,9,subscription,23.09,1,0,0
23.65,11,grocery,37.34,0,0,0
38.27,10,auto,13.6,1,0,0
3.67,18,hardware,16.36,1,0,0
5.12,18,home,33.4,0,0,0
21.34,20,travel,30.27,2,0,0
14.51,9,grocery,24.31,1,0,0
3.01,16,food,21.1,0,0,0
19.7,18,fuel,20.51,1,0,0
138.53,11,travel,6.84,0,0,0
208.83,18,travel,26.65,1,0,0
130.6,7,services,27.89,1,0,0
8.41,5,services,32.84,0,0,0
23.37,11,fuel,26.61,0,0,0
44.94,16,services,32.04,0,1,0
13.17,12,home,50.28,1,0,0
22.52,11,subscription,11.88,1,0,0
9.02,23,retail,19.99,1,0,0
15.61,14,fuel,14.21,0,0,0
10.11,18,grocery,41.97,1,0,0
5.09,15,fuel,5.6,1,0,0
21.0,14,electronics,26.71,1,0,0
2.25,14,fuel,37.1,0,0,0
16.18,11,electronics,54.94,0,0,0
12.43,10,auto,33.76,0,0,0
20.57,13,luxury,22.85,0,0,0
11.65,21,food,51.59,0,0,0
30.28,23,auto,39.39,0,0,0
21.79,13,fuel,4.55,1,0,0
9.85,18,hardware,36.65,2,0,0
9.6,23,retail,25.64,0,0,0
8.41,9,services,20.54,1,0,0
41.14,17,subscription,16.59,1,0,0
14.79,15,retail,16.18,0,0,0
36.42,8,luxury,8.35,0,0,0
4.14,8,services,37.33,1,0,0
7.91,9,retail,47.47,0,0,0
24.19,9,subscription,28.8,0,1,0
18.48,12,travel,41.26,1,0,0
14.04,18,grocery,44.76,0,1,0
7.26,8,services,19.72,1,0,0
14.62,15,food,29.21,0,0,0
108.71,9,hardware,2.34,2,0,0
1.74,13,pharmacy,24.05,0,0,0
28.07,13,food,62.23,0,0,0
89.76,13,luxury,12.55,0,0,0
17.12,11,grocery,32.59,1,0,0
8.34,15,fuel,20.4,0,0,0
23.5,13,luxury,17.56,0,0,0
43.39,19,fuel,22.45,0,0,0
6.06,17,hardware,20.21,1,0,0
23.89,23,hardware,53.37,0,0,0
8.27,19,food,28.71,0,0,0
125.82,17,luxury,8.12,0,0,0
2.54,18,retail,8.06,1,0,0
24.8,17,hardware,46.75,0,0,0
12.58,11,home,20.13,1,0,0
23.88,23,fuel,7.1,3,1,0
24.02,19,travel,6.38,1,0,0
19.97,22,hardware,27.65,0,0,0
58.53,16,food,12.77,1,0,0
11.26,11,hardware,33.1,0,0,0
16.41,14,home,32.89,2,0,0
28.42,23,fuel,14.28,2,0,0
4.85,12,hardware,21.03,0,0,0
6.8,8,auto,26.61,1,0,0
96.87,15,electronics,62.83,2,0,0
22.74,18,services,19.43,1,1,0
13.08,14,retail,27.28,0,0,0
19.48,17,subscription,34.59,0,0,0
16.01,19,food,49.01,0,0,0
8.85,17,hardware,31.79,0,0,0
3.82,15,services,22.95,0,0,0
80.54,10,travel,46.97,1,0,0
88.56,5,auto,33.03,1,0,0
142.65,23,luxury,37.72,1,0,1
274.67,16,luxury,29.31,3,0,1
15.64,18,retail,26.37,0,0,0
17.75,12,auto,31.0,0,0,0
10.57,14,subscription,9.76,3,0,0
8.86,16,electronics,8.55,0,0,0
12.26,15,travel,33.71,0,0,0
33.62,13,grocery,0.75,2,0,0
15.73,16,auto,46.06,0,0,0
4.45,12,retail,13.78,0,0,0
14.17,23,fuel,32.85,1,0,0
10.05,14,food,5.84,1,0,0
23.27,13,travel,36.85,1,0,0
269.47,19,travel,17.44,1,0,0
37.35,20,luxury,46.42,1,0,0
49.36,19,travel,21.01,1,0,0
6.0,14,pharmacy,44.73,0,0,0
12.02,17,fuel,48.86,0,0,0
40.48,23,grocery,17.46,0,0,0
7.07,21,luxury,16.41,2,0,0
8.4,17,retail,34.88,0,0,0
36.89,19,home,33.19,0,0,0
44.03,23,services,44.23,0,0,0
27.05,13,travel,20.69,1,0,0
16.21,16,grocery,20.03,0,0,0
7.86,18,hardware,52.1,0,0,0
77.75,18,travel,9.62,2,0,0
6.95,18,fuel,27.59,2,0,0
30.76,17,home,27.83,0,0,0
9.94,10,subscription,37.05,0,0,0
37.52,19,fuel,10.7,0,0,0
34.45,15,auto,12.0,0,0,0
8.93,23,electronics,34.98,0,0,0
6.07,23,home,16.95,0,0,0
6.64,21,fuel,24.96,0,0,0
113.21,13,electronics,45.44,1,0,0
15.7,21,home,7.94,1,0,0
15.33,16,fuel,68.81,0,0,0
2.05,14,pharmacy,7.93,0,0,0
120.54,8,travel,27.66,0,0,0
86.75,18,auto,96.4,0,0,1
21.05,17,luxury,12.58,2,0,0
21.2,10,services,39.99,1,0,0
1.66,17,retail,21.67,0,0,0
62.96,18,electronics,24.19,0,0,0
169.32,15,electronics,8.51,3,0,0
12.4,10,hardware,34.92,2,0,0
6.07,19,grocery,6.31,1,0,0
9.33,12,hardware,18.86,0,0,0
37.54,15,subscription,35.78,1,0,0
11.79,16,hardware,30.09,1,0,0
6.97,11,pharmacy,56.6,0,0,0
18.59,15,pharmacy,42.96,1,0,0
8.46,22,services,64.13,1,0,0
61.22,12,travel,38.63,0,0,0
12.19,15,food,35.88,0,0,0
19.46,19,travel,18.72,0,0,0
105.05,20,travel,14.15,1,0,0
24.58,14,travel,38.58,0,0,0
26.25,16,subscription,29.49,1,0,0
366.57,14,travel,38.33,0,0,0
5.29,19,home,40.77,1,0,0
51.96,8,subscription,28.52,0,0,0
2.57,16,services,4.46,1,0,0
4.81,15,retail,39.92,3,0,0
12.72,16,home,28.66,0,0,0
19.48,15,auto,34.26,1,0,0
9.53,14,electronics,76.62,3,1,1
20.09,11,grocery,37.64,0,0,0
7.57,15,food,28.06,0,1,0
63.08,18,pharmacy,23.39,1,0,0
10.22,8,auto,30.65,0,0,0
48.99,8,food,33.9,0,1,0
48.65,17,hardware,25.85,0,0,0
32.54,14,grocery,14.54,0,0,0
28.91,16,fuel,35.52,1,0,0
54.55,22,home,11.46,0,0,0
7.23,13,hardware,20.32,1,0,0
49.61,5,pharmacy,2.67,0,0,0
39.69,9,services,46.26,0,0,0
17.67,23,hardware,9.68,0,0,0
24.7,22,retail,21.65,0,0,0
7.2,22,retail,39.8,1,0,0
13.55,10,home,39.77,1,0,0
12.51,16,luxury,15.82,0,0,0
54.27,13,pharmacy,29.07,0,0,0
11.36,10,food,27.84,0,0,0
19.15,11,grocery,25.44,0,0,0
32.59,17,retail,42.52,0,0,0
22.7,23,fuel,40.87,1,0,0
10.18,7,fuel,34.44,0,0,0
33.45,23,home,43.16,2,0,0
23.23,10,services,22.89,1,0,0
4.35,15,retail,17.57,2,0,0
11.75,9,home,3.18,1,0,0
16.99,16,home,5.7,0,0,0
35.99,16,food,29.95,0,0,0
28.54,13,fuel,5.92,0,0,0
1.61,10,home,56.23,0,0,0
18.25,6,hardware,43.6,0,0,0
27.28,10,fuel,22.71,0,0,0
8.91,20,retail,5.07,0,0,0
14.93,22,food,34.27,1,0,0
2.59,11,food,31.2,0,0,0
30.12,13,auto,10.09,0,0,0
32.41,10,auto,30.79,0,0,0
510.65,23,electronics,42.1,2,0,1
14.05,13,auto,61.25,0,0,0
13.42,15,retail,29.38,1,0,0
8.54,20,fuel,57.04,1,0,0
3.49,11,home,74.97,0,0,0
109.01,20,hardware,26.08,1,0,0
12.65,19,pharmacy,5.47,0,0,0
15.11,15,retail,21.11,2,0,0
21.9,18,hardware,14.17,0,0,0
29.2,12,fuel,30.21,0,0,0
50.14,16,luxury,52.65,0,0,1
9.71,20,electronics,22.58,1,0,0
330.61,20,travel,37.41,1,0,0
16.26,17,hardware,5.7,1,0,0
37.49,13,electronics,7.36,0,0,0
6.18,11,food,22.56,1,0,0
331.16,13,electronics,17.36,0,0,0
34.7,9,home,19.05,0,0,0
37.77,20,electronics,39.95,2,0,0
9.64,13,grocery,34.62,0,0,0
6.32,19,auto,15.96,1,0,0
6.0,10,services,27.37,0,0,0
288.21,9,luxury,37.21,0,1,0
20.59,17,grocery,10.4,0,0,0
14.6,21,electronics,10.16,2,0,0
11.05,17,food,25.83,1,0,0
154.17,11,travel,30.63,0,0,0
4.75,14,retail,43.62,0,0,0
20.52,12,travel,20.91,0,1,0
24.2,6,auto,20.92,1,0,0
18.01,14,fuel,31.27,1,0,0
42.99,23,auto,47.54,0,0,0
19.51,15,subscription,3.96,2,0,0
5.87,17,services,19.39,0,0,0
48.7,10,luxury,16.48,3,0,0
62.16,13,luxury,33.88,1,0,0
9.64,19,food,8.62,0,0,0
126.14,19,home,30.06,0,0,0
20.57,23,fuel,25.49,1,0,0
141.9,7,luxury,5.77,0,0,0
4.53,9,subscription,33.88,0,0,0
11.99,9,auto,44.43,0,0,0
88.49,17,hardware,36.29,2,0,0
9.56,23,food,25.34,0,0,0
46.49,12,hardware,20.91,0,0,0
150.49,21,electronics,13.74,2,0,0
16.69,14,auto,25.63,0,0,0
66.71,23,luxury,2.77,0,0,0
85.69,15,luxury,61.92,0,0,0
11.42,6,subscription,36.73,2,0,0
6.33,16,hardware,31.02,2,0,0
13.44,14,auto,3.63,0,0,0
19.75,22,fuel,27.01,1,0,0
52.54,17,luxury,26.63,1,0,0
6.2,7,services,16.79,1,0,0
52.95,16,electronics,10.17,1,0,0
42.59,13,retail,15.55,2,0,0
44.89,15,electronics,6.2,0,1,0
26.86,16,subscription,53.09,1,0,0
66.23,17,electronics,37.95,1,0,0
50.85,14,grocery,15.12,0,0,0
45.81,14,grocery,28.2,1,0,0
41.56,13,retail,6.43,0,0,0
8.63,23,retail,56.27,1,0,0
39.57,8,food,22.18,0,0,0
55.05,23,auto,8.76,1,0,0
26.7,14,subscription,30.43,0,0,0
6.43,23,pharmacy,24.08,1,0,0
67.71,18,auto,29.08,1,0,0
16.4,14,hardware,39.33,0,0,0
17.33,12,retail,34.64,1,0,0
14.22,21,hardware,42.16,0,0,0
12.45,18,hardware,31.33,0,0,0
3.72,20,luxury,1.37,0,0,0
14.15,19,luxury,8.72,0,0,0
11.83,15,travel,44.98,2,1,0
27.91,16,hardware,20.77,0,0,0
9.93,17,subscription,49.24,1,0,0
18.92,13,travel,21.25,1,0,0
18.7,15,travel,67.29,1,0,0
4.5,17,fuel,2.06,1,0,0
14.73,15,services,18.39,0,0,0
37.66,23,subscription,23.0,1,0,0
45.73,23,food,18.58,0,1,0
3.62,23,pharmacy,2.96,2,0,0
3.01,10,grocery,33.14,0,0,0
18.11,11,fuel,21.46,0,0,0
12.88,18,subscription,42.97,0,0,0
17.62,19,pharmacy,12.07,0,0,0
201.99,17,pharmacy,42.35,0,0,0
28.72,14,luxury,7.78,0,0,0
16.57,7,retail,11.18,2,0,0
26.74,10,home,19.54,0,0,0
70.09,18,services,35.99,0,0,0
50.33,22,luxury,28.17,0,0,0
12.15,15,home,24.39,2,0,0
19.67,11,food,18.73,0,0,0
53.54,7,food,19.21,0,0,0
17.81,9,food,10.57,0,0,0
13.36,14,services,61.7,0,0,0
5.58,2,subscription,39.66,0,0,0
13.76,11,fuel,15.61,0,0,0
19.47,17,hardware,44.72,0,0,0
6.57,20,auto,21.77,1,0,0
28.87,17,services,21.1,0,0,0
6.3,16,food,54.18,0,0,0
43.73,12,luxury,25.16,1,0,0
22.79,16,services,13.42,1,0,0
6.35,13,food,14.77,0,0,0
15.11,21,home,25.62,1,0,0
7.38,19,services,8.92,2,1,0
42.96,16,fuel,23.29,0,0,0
21.33,14,retail,29.29,0,0,0
44.24,5,luxury,56.68,1,0,0
1.28,18,auto,46.28,0,0,0
7.98,18,fuel,16.28,1,0,0
8.56,19,grocery,26.95,0,0,0
15.83,11,auto,8.77,1,0,0
11.66,18,food,30.98,1,0,0
5.32,12,services,52.78,0,0,0
2.71,12,hardware,4.82,0,0,0
29.02,15,luxury,24.41,2,0,0
17.64,21,hardware,9.86,1,0,0
5.54,12,retail,59.76,1,0,0
14.15,13,services,36.68,2,0,0
7.69,10,subscription,44.23,0,0,0
21.55,12,services,29.01,1,0,0
4.92,16,food,13.61,1,1,0
11.41,15,services,48.56,0,0,0
11.25,11,hardware,43.52,0,0,0
14.8,14,grocery,45.44,1,0,0
21.27,18,fuel,42.47,2,0,0
65.91,18,electronics,7.78,1,0,0
72.57,6,retail,15.98,1,0,0
11.17,8,auto,18.74,0,0,0
2.35,19,hardware,29.86,0,0,0
37.91,23,hardware,28.96,0,0,0
89.99,11,electronics,17.01,0,0,0
9.69,22,fuel,26.58,0,0,0
12.04,16,subscription,23.45,0,0,0
12.41,14,pharmacy,51.61,2,0,0
8.71,18,hardware,45.16,2,0,0
23.87,16,home,13.91,1,1,0
148.69,16,electronics,21.44,2,0,0
7.68,15,hardware,22.32,1,0,0
16.38,13,grocery,49.08,0,0,0
15.55,8,auto,21.98,0,0,0
63.24,13,services,28.21,0,0,0
8.81,20,hardware,5.18,0,0,0
6.58,10,services,16.55,0,0,0
16.22,13,fuel,39.69,0,0,0
10.52,17,retail,13.88,0,0,0
111.65,16,travel,6.08,1,0,0
16.0,14,grocery,91.19,0,0,0
16.02,8,auto,51.04,0,0,0
49.8,10,luxury,46.74,1,0,1
33.29,15,electronics,70.26,2,0,0
16.25,14,home,14.37,0,0,0
7.26,19,fuel,73.24,0,0,0
12.69,11,pharmacy,46.46,1,0,0
10.25,7,grocery,30.21,0,0,0
37.78,16,home,25.31,1,0,0
26.69,9,hardware,9.42,0,1,0
60.49,18,services,2.16,0,0,0
7.77,15,retail,10.44,0,0,0
13.85,19,food,29.3,2,0,0
12.14,15,pharmacy,35.41,2,0,0
22.27,15,auto,29.8,0,0,0
21.0,20,retail,1.54,0,0,0
59.41,8,travel,62.78,0,0,0
8.91,17,pharmacy,28.45,0,0,0
48.46,10,food,12.65,0,0,0
5.02,15,fuel,4.73,0,0,0
15.77,21,auto,20.42,2,0,0
25.61,22,pharmacy,12.24,1,0,0
35.77,22,fuel,61.12,0,0,0
44.65,17,subscription,22.48,0,0,0
25.68,14,electronics,6.87,0,0,0
4.22,17,services,58.58,1,0,0
10.79,10,pharmacy,51.42,0,0,0
61.63,10,travel,82.13,1,0,0
4.55,18,grocery,30.51,1,0,0
40.74,15,food,8.45,1,0,0
14.96,16,food,15.78,1,0,0
3.28,20,fuel,36.26,0,0,0
8.79,11,subscription,6.6,1,1,0
5.88,19,grocery,16.37,1,0,0
11.24,15,grocery,51.46,1,0,0
6.25,18,food,52.43,0,0,0
69.68,21,home,23.84,1,0,0
44.78,12,travel,66.54,0,0,0
15.34,7,hardware,13.97,0,0,0
11.14,19,retail,87.17,0,0,0
20.99,13,food,41.94,0,0,0
1.72,20,fuel,97.31,1,0,0
41.38,23,subscription,4.57,0,0,0
147.77,13,electronics,73.68,0,0,0
45.59,18,auto,17.78,0,0,0
14.0,17,travel,22.57,0,0,0
15.2,23,luxury,39.13,1,0,0
19.96,5,retail,70.93,0,0,0
17.73,20,fuel,35.69,0,0,0
2.01,23,grocery,31.71,1,0,0
33.27,10,pharmacy,29.44,0,0,0
9.65,12,services,27.26,0,0,0
343.55,22,electronics,6.46,0,0,0
49.0,11,grocery,17.68,2,0,0
22.82,12,pharmacy,37.37,0,0,0
73.24,18,pharmacy,51.17,0,1,0
20.84,10,pharmacy,18.63,0,0,0
2.5,15,subscription,21.18,0,0,0
91.46,11,hardware,20.55,1,0,0
7.98,19,grocery,56.64,0,0,0
1.0,17,subscription,47.87,0,1,0
